#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Eukaryota;phylum__Blastocladiomycota;class__Blastocladiomycetes	50	87	8	16	25	14	29	2	26	31	21	35	3	14	19	1	4	13	32	6	1	318	49	123	32	77	177	192	6	8	23	0	52	86	217	1	89	0	94	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	2	3	3	4	0	1	4	1	0	0	0	0	0	1	0	0	1	0	1	0	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__unknown	5	8	5	6	2	2	16	6	4	5	5	9	3	2	2	0	2	6	9	28	45	1	10	8	16	11	2	0	15	8	7	4	8	10	5	3	15	0	7	3	0	0	2	2	3	2	7	8	6	12	0	7	5	2	13	9	9	8	3	10	5	1	0	0	0	0	1	2	0	3	5	8	4	5	6
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__uncultured	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__P34.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__LG08-10	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__K4	2	0	0	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__CH1-2B-3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	1	5	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Wallemiomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes	2	1	4	7	3	2	0	3	0	4	4	0	4	2	4	0	0	0	2	10	7	5	9	4	4	7	2	4	2	5	2	1	4	5	10	0	14	0	3	1	2	3	1	5	10	6	7	8	3	6	1	27	21	11	7	6	10	23	17	20	5	16	0	43	57	0	8	15	6	60	5	111	38	15	4
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Pucciniomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Mixiomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	1	2	4	5	0	6	12	16	1	0	1	2	1	11	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	6	4	2	4	0	7	2	5	2	9	0	45	35	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Malasseziomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Exobasidiomycetes	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Dacrymycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Cystobasidiomycetes	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	3	6	0	8	3	0	0	1	0	3	16	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Classiculomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Atractiellomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricostilbomycetes	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes	5	1	2	4	3	4	3	0	1	0	0	0	0	0	4	0	0	0	0	6	10	6	8	9	8	8	7	5	11	3	1	2	6	10	1	0	10	1	3	0	1	1	1	0	0	0	0	1	0	0	0	65	19	9	44	8	6	34	18	12	5	5	0	0	0	0	0	0	0	0	0	1	1	1	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Xylonomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Taphrinomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes	4	2	0	2	1	4	0	3	2	3	5	0	0	1	3	0	0	0	0	11	15	1	5	5	13	7	3	2	16	3	2	4	5	13	2	2	2	1	5	0	1	1	1	3	4	3	4	2	4	3	2	120	43	19	42	34	16	62	15	15	14	18	0	0	0	0	0	0	0	0	2	4	1	0	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Schizosaccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes	1	0	0	0	0	1	3	3	0	0	2	1	0	0	2	0	1	0	0	22	39	1	4	4	18	7	3	3	49	19	2	4	4	7	4	2	7	6	7	9	14	10	25	17	26	8	14	8	19	14	8	5	25	17	14	6	4	12	13	8	7	17	0	1	2	1	5	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	19	10	2	0	1	18	1	0	0	26	15	0	4	0	1	0	1	0	1	1	2	0	0	0	0	0	20	0	2	0	0	0	0	0	0	1	1	0	4	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Orbiliomycetes	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	2	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	3	7	7	3	2	0	4	6	1	1	8	11	5	0	15	0	7	0	0	0	0	0	0	6	0	0	0	0	0	27	23	9	20	19	18	30	6	7	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__LeotiomycetaIncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	19	6	0	0	5	2	1	0	16	0	0	4	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	11	5	8	9	0	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Laboulbeniomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Geoglossomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Eurotiomycetes	10	2	2	7	5	8	0	0	0	2	3	0	0	0	1	0	0	0	0	2	7	0	10	3	2	2	2	1	2	5	1	0	5	17	4	0	4	0	2	0	0	0	3	2	1	2	4	4	2	1	2	69	11	31	37	9	15	22	9	1	1	5	0	34	22	0	2	7	0	0	1	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes	2	3	1	7	8	4	0	4	0	5	5	2	2	4	1	0	0	0	0	11	1	12	25	9	10	14	9	3	8	15	5	0	17	25	14	0	24	0	18	1	0	2	0	3	1	0	2	2	0	0	0	171	75	27	72	29	14	130	25	14	8	26	0	33	11	0	1	0	0	0	0	0	0	2	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Arthoniomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Ostracoda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Maxillopoda	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	4	0	0	0	0	8	12	0	6	0	3	168	0	0	0	2	0	0	8	0	0	1	0	0	0	1	0	2	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Malacostraca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Insecta	195	8	96	204	45	110	39	63	9	10	67	18	35	32	46	1	1	19	1	0	1	210	3	30	1	67	14	7	2	0	111	0	88	6	23	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	3	0	3	10	1	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	1
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Ellipura	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Diplopoda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Branchiopoda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	12	9	2	9	0	0	3	5	6
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Arachnida	0	0	0	0	0	1	4	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	1	0	1	0	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Archamoebae;class__IncertaeSedis	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	7	7	0	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	5	6	36	26	35	23	18	6	6	4	4	1	2	3	2	319	235	13	316	30	56	21	33	24
root__Root;domain__Eukaryota;phylum__Archamoebae;class__Entamoebida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Apusomonadidae;class__unknown	3	13	3	1	2	5	10	7	5	3	1	7	2	1	6	0	2	0	0	3	9	5	4	8	1	4	2	0	5	3	0	0	5	4	1	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0	3	2	1	4	4	5	3	0	2	4	2	2	1	0	0	0	0	0	0	0	4	4	2	1
root__Root;domain__Eukaryota;phylum__Apicomplexa;class__NovelApicomplexaClass2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Apicomplexa;class__NovelApicomplexaClass1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Apicomplexa;class__Conoidasida	4	2	0	5	1	2	1	2	1	2	6	0	2	11	0	0	4	1	2	3	3	3	16	5	5	6	5	4	1	2	4	1	11	22	8	0	20	0	13	0	0	0	0	1	0	3	0	2	1	2	0	11	11	2	3	13	6	25	4	2	5	20	4	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Apicomplexa;class__Aconoidasida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Aphelidea;class__unknown	266	8	320	339	191	230	5	164	13	232	346	1	81	133	379	0	0	0	0	52	26	524	194	433	58	138	647	596	15	11	120	3	58	298	467	4	269	1	388	0	0	0	1	0	1	2	0	0	3	1	0	16	10	9	8	6	3	14	14	6	10	12	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Annelida;class__Polychaeta	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	2	4	5	5	4	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Annelida;class__Clitellata	1938	644	288	725	876	273	583	272	598	162	506	305	84	121	865	1	2	0	0	24	0	2	6	1	1	3	1	4	5	67	1	7	1	1	0	3	64	1	8	7	2	6	37	26	27	32	29	46	57	47	7	62	5	6	11	9	6	27	5	5	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ancyromonadida;class__unknown	2	6	0	0	0	0	6	1	2	1	0	3	0	2	0	0	0	0	0	2	7	0	0	0	1	1	1	3	1	2	0	1	2	0	0	0	3	0	0	0	0	0	1	4	0	0	0	0	0	0	0	9	1	11	9	7	19	11	0	9	3	0	1	0	2	0	14	21	6	93	29	61	54	30	27
root__Root;domain__Bacteria;phylum__unknown;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Zixibacteria;class__unknown	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	6	2	7	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__WS4;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__WS2;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__WS1;class__unknown	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	2	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown	14	9	9	1	7	11	20	0	6	6	8	9	5	4	11	11	9	20	9	2	4	3	6	4	5	1	9	7	3	12	4	0	16	2	9	0	10	0	9	4	2	2	10	15	9	7	12	6	12	7	1	16	17	27	28	30	18	31	22	15	13	11	1	1	4	0	6	2	0	8	6	63	14	7	36
root__Root;domain__Bacteria;phylum__WOR-1;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	3	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae	958	871	1033	841	1152	1094	940	1039	1049	1034	1166	1033	551	975	1234	889	952	830	974	407	348	858	1294	1642	525	1434	1203	1057	304	579	409	32	2293	1808	1803	31	1899	22	1644	275	329	290	382	496	500	422	522	408	494	465	90	627	608	386	497	455	417	570	374	681	304	442	35	177	316	4	1732	2192	83	2431	119	190	119	201	176
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Omnitrophia	7	14	2	5	3	1	9	5	11	3	0	4	0	0	10	10	18	7	18	3	1	0	1	0	2	0	0	0	1	1	0	0	1	0	1	0	1	0	1	6	5	2	6	6	14	6	4	7	7	1	5	81	112	178	107	216	95	38	74	94	46	94	2	0	1	0	3	0	0	5	0	2	1	0	2
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Lentisphaeria	0	1	0	1	2	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	1	3	1	0	0	0	0	0	0	0	3	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	12	4	4	15	2	23	41	14	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Kiritimatiellae	19	31	12	12	13	15	43	18	9	13	22	33	1	14	29	85	75	29	36	7	16	0	20	9	9	10	0	1	16	11	2	0	1	11	1	0	8	0	5	13	7	6	18	8	11	15	28	10	27	6	3	6	26	19	14	5	19	88	93	43	19	22	0	0	0	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Chlamydiae	53	91	33	34	44	62	64	40	56	51	43	58	16	48	43	26	34	21	80	128	147	25	24	35	121	26	48	41	196	123	6	24	56	53	74	13	55	17	32	15	8	25	43	54	71	62	50	82	118	61	21	117	131	179	176	255	182	198	117	157	121	148	12	65	35	0	45	63	3	47	23	78	52	91	62
root__Root;domain__Bacteria;phylum__Thermotogota;class__Thermotogae	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	3	0	72	161	43	16	17	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__TX1A-33;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
