"","sample","sample_perc","args","read_count","p.adj","lab","sample_type","experiment"
"931","C160","WW30UF","rifamycin",0.0181371566595,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"932","C160","WW30UF","sulfonamide",0.00179071906324,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"933","C160","WW30UF","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"934","C160","WW30UF","tetracycline",0.00938469434994,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"935","C160","WW30UF","triclosan",0.000546726592005,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"936","C160","WW30UF","unclassified",0.0170312918833,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"937","C161","BT_WW","aminoglycoside",0.0175894365116,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"938","C161","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"939","C161","BT_WW","antibacterial_free_fatty_acids",0.000470742932281,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"940","C161","BT_WW","beta_lactam",1.00402034672,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"941","C161","BT_WW","diaminopyrimidine",0.00492469529156,0.01232,"Kruskal-Wallis: *","Wastewater",2
"942","C161","BT_WW","fluoroquinolone",0.00380279222007,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"943","C161","BT_WW","fosfomycin",0.000169892186087,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"944","C161","BT_WW","fosmidomycin",0.0106916053303,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"945","C161","BT_WW","glycopeptide",0.0123340966955,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"946","C161","BT_WW","mls",0.0361361316106,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"947","C161","BT_WW","multidrug",2.20198678155,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"948","C161","BT_WW","nitroimidazole",0.00990016063767,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"949","C161","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"950","C161","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"951","C161","BT_WW","peptide",0.126073046814,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"952","C161","BT_WW","phenicol",0.00142709436313,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"953","C161","BT_WW","pleuromutilin",0.000836876324056,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"954","C161","BT_WW","polymyxin_peptide_polymyxin",0.000443721434658,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"955","C161","BT_WW","rifamycin",0.0574801896259,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"956","C161","BT_WW","sulfonamide",0.00782464577191,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"957","C161","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"958","C161","BT_WW","tetracycline",0.0104967617174,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"959","C161","BT_WW","triclosan",8.90469389143e-05,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"960","C161","BT_WW","unclassified",0.0672324875062,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"961","C162","BT_WW","aminoglycoside",0.0292239409895,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"962","C162","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"963","C162","BT_WW","antibacterial_free_fatty_acids",0.000275117793451,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"964","C162","BT_WW","beta_lactam",1.16687939638,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"965","C162","BT_WW","diaminopyrimidine",0.00433416339221,0.01232,"Kruskal-Wallis: *","Wastewater",2
"966","C162","BT_WW","fluoroquinolone",0.00231551194926,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"967","C162","BT_WW","fosfomycin",0,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"968","C162","BT_WW","fosmidomycin",0.0099976464102,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"969","C162","BT_WW","glycopeptide",0.0160713105651,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"970","C162","BT_WW","mls",0.0246163648975,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"971","C162","BT_WW","multidrug",2.02653504242,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"972","C162","BT_WW","nitroimidazole",0.0102377854355,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"973","C162","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"974","C162","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"975","C162","BT_WW","peptide",0.122795683622,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"976","C162","BT_WW","phenicol",0.00151239491002,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"977","C162","BT_WW","pleuromutilin",0.0015977211116,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"978","C162","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"979","C162","BT_WW","rifamycin",0.0515252187482,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"980","C162","BT_WW","sulfonamide",0.00589821440433,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"981","C162","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"982","C162","BT_WW","tetracycline",0.00976378923104,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"983","C162","BT_WW","triclosan",0.000208167946178,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"984","C162","BT_WW","unclassified",0.0419686540804,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"985","C163","BT_WW","aminoglycoside",0.0374644209421,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"986","C163","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"987","C163","BT_WW","antibacterial_free_fatty_acids",0.000128417041157,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"988","C163","BT_WW","beta_lactam",0.746365250235,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"989","C163","BT_WW","diaminopyrimidine",0.00204158557151,0.01232,"Kruskal-Wallis: *","Wastewater",2
"990","C163","BT_WW","fluoroquinolone",0.00284678716677,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"991","C163","BT_WW","fosfomycin",0.000370767998527,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"992","C163","BT_WW","fosmidomycin",0.0113658477792,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"993","C163","BT_WW","glycopeptide",0.0300761566736,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"994","C163","BT_WW","mls",0.0435867638119,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"995","C163","BT_WW","multidrug",2.20942195189,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"996","C163","BT_WW","nitroimidazole",0.008515241327,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"997","C163","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"998","C163","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"999","C163","BT_WW","peptide",0.108811256986,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1000","C163","BT_WW","phenicol",0.00160913311361,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1001","C163","BT_WW","pleuromutilin",0.00129368278498,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1002","C163","BT_WW","polymyxin_peptide_polymyxin",0.000223468929626,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1003","C163","BT_WW","rifamycin",0.0713728397165,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1004","C163","BT_WW","sulfonamide",0.00618579895776,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1005","C163","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1006","C163","BT_WW","tetracycline",0.0109113667831,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1007","C163","BT_WW","triclosan",0.0014089183944,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1008","C163","BT_WW","unclassified",0.0527086435049,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1009","C164","BT_WW","aminoglycoside",0.0477153768924,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1010","C164","BT_WW","aminoglycoside_aminocoumarin",5.00907860518e-05,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1011","C164","BT_WW","antibacterial_free_fatty_acids",0.000357679519151,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1012","C164","BT_WW","beta_lactam",0.288914690332,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1013","C164","BT_WW","diaminopyrimidine",0.00321039178165,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1014","C164","BT_WW","fluoroquinolone",0.00309102300699,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1015","C164","BT_WW","fosfomycin",0.000327021274652,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1016","C164","BT_WW","fosmidomycin",0.019988178397,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1017","C164","BT_WW","glycopeptide",0.0446497364104,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1018","C164","BT_WW","mls",0.0383932501333,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1019","C164","BT_WW","multidrug",2.25129764433,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1020","C164","BT_WW","nitroimidazole",0.00629319291427,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1021","C164","BT_WW","nucleoside",0.000115032609174,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1022","C164","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1023","C164","BT_WW","peptide",0.0739213154847,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1024","C164","BT_WW","phenicol",0.00187951174695,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1025","C164","BT_WW","pleuromutilin",0.00208425596345,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1026","C164","BT_WW","polymyxin_peptide_polymyxin",0.000380372177466,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1027","C164","BT_WW","rifamycin",0.0891563264578,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1028","C164","BT_WW","sulfonamide",0.00816975410527,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1029","C164","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1030","C164","BT_WW","tetracycline",0.0153356186988,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1031","C164","BT_WW","triclosan",0.00204218679814,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1032","C164","BT_WW","unclassified",0.03344875138,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1033","C165","BT_WW","aminoglycoside",0.0541383679707,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1034","C165","BT_WW","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1035","C165","BT_WW","antibacterial_free_fatty_acids",0.000400216429891,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1036","C165","BT_WW","beta_lactam",0.0833124222896,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1037","C165","BT_WW","diaminopyrimidine",0.00314351814023,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1038","C165","BT_WW","fluoroquinolone",0.00375937155279,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1039","C165","BT_WW","fosfomycin",0.000835234288467,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1040","C165","BT_WW","fosmidomycin",0.0186012787512,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1041","C165","BT_WW","glycopeptide",0.0372332259721,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1042","C165","BT_WW","mls",0.105071454911,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1043","C165","BT_WW","multidrug",2.34063419418,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1044","C165","BT_WW","nitroimidazole",0.00465406322594,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1045","C165","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1046","C165","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1047","C165","BT_WW","peptide",0.060932402708,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1048","C165","BT_WW","phenicol",0.00181993155487,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1049","C165","BT_WW","pleuromutilin",0.0022234246105,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1050","C165","BT_WW","polymyxin_peptide_polymyxin",0.000435280709247,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1051","C165","BT_WW","rifamycin",0.109195893292,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1052","C165","BT_WW","sulfonamide",0.00984277862911,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1053","C165","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1054","C165","BT_WW","tetracycline",0.0164392078781,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1055","C165","BT_WW","triclosan",0.0021008405305,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1056","C165","BT_WW","unclassified",0.0340102288585,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1057","C166","BT_WW","aminoglycoside",0.0616709310573,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1058","C166","BT_WW","aminoglycoside_aminocoumarin",0.000123947649545,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1059","C166","BT_WW","antibacterial_free_fatty_acids",0.000442531842515,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1060","C166","BT_WW","beta_lactam",0.0736372985944,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1061","C166","BT_WW","diaminopyrimidine",0.00823033580609,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1062","C166","BT_WW","fluoroquinolone",0.00399058068553,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1063","C166","BT_WW","fosfomycin",0.000709825511803,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1064","C166","BT_WW","fosmidomycin",0.0216444842648,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1065","C166","BT_WW","glycopeptide",0.0183744765035,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1066","C166","BT_WW","mls",0.0828799711444,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1067","C166","BT_WW","multidrug",2.69514831619,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1068","C166","BT_WW","nitroimidazole",0.00609913302307,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1069","C166","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1070","C166","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1071","C166","BT_WW","peptide",0.066311610659,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1072","C166","BT_WW","phenicol",0.00349802012217,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1073","C166","BT_WW","pleuromutilin",0.00180654974393,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1074","C166","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1075","C166","BT_WW","rifamycin",0.10401309833,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1076","C166","BT_WW","sulfonamide",0.0109386468723,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1077","C166","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1078","C166","BT_WW","tetracycline",0.0202201346526,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1079","C166","BT_WW","triclosan",0.00889191075613,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1080","C166","BT_WW","unclassified",0.0370676978924,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1081","C167","BT_WW","aminoglycoside",0.056724309183,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1082","C167","BT_WW","aminoglycoside_aminocoumarin",0.000158850208469,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1083","C167","BT_WW","antibacterial_free_fatty_acids",0.000441112688274,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1084","C167","BT_WW","beta_lactam",0.0892785547972,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1085","C167","BT_WW","diaminopyrimidine",0.00806606058558,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1086","C167","BT_WW","fluoroquinolone",0.00535106563309,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1087","C167","BT_WW","fosfomycin",0.00125472053553,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1088","C167","BT_WW","fosmidomycin",0.0206569844265,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1089","C167","BT_WW","glycopeptide",0.0228989505215,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1090","C167","BT_WW","mls",0.115679112788,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1091","C167","BT_WW","multidrug",2.33225896537,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1092","C167","BT_WW","nitroimidazole",0.00569613556817,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1093","C167","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1094","C167","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1095","C167","BT_WW","peptide",0.060115261148,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1096","C167","BT_WW","phenicol",0.00280189472973,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1097","C167","BT_WW","pleuromutilin",0.00123231481169,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1098","C167","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1099","C167","BT_WW","rifamycin",0.0970049917792,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1100","C167","BT_WW","sulfonamide",0.0102607131124,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1101","C167","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1102","C167","BT_WW","tetracycline",0.0174534562793,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1103","C167","BT_WW","triclosan",0.00341385136817,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1104","C167","BT_WW","unclassified",0.0351861316361,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1105","C168","BT_WW","aminoglycoside",0.067014461351,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1106","C168","BT_WW","aminoglycoside_aminocoumarin",4.99614020258e-05,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1107","C168","BT_WW","antibacterial_free_fatty_acids",0.000237837090894,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1108","C168","BT_WW","beta_lactam",0.102157160361,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1109","C168","BT_WW","diaminopyrimidine",0.00180988225265,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1110","C168","BT_WW","fluoroquinolone",0.00420008201218,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1111","C168","BT_WW","fosfomycin",0.000985569527732,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1112","C168","BT_WW","fosmidomycin",0.0195467283287,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1113","C168","BT_WW","glycopeptide",0.0270208474809,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1114","C168","BT_WW","mls",0.0651620182511,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1115","C168","BT_WW","multidrug",1.67378767474,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1116","C168","BT_WW","nitroimidazole",0.00561001303056,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1117","C168","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1118","C168","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1119","C168","BT_WW","peptide",0.0627573390005,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1120","C168","BT_WW","phenicol",0.00254761077572,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1121","C168","BT_WW","pleuromutilin",0.00267786946784,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1122","C168","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1123","C168","BT_WW","rifamycin",0.118568048681,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1124","C168","BT_WW","sulfonamide",0.00782593282827,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1125","C168","BT_WW","tetracenomycin_c",4.24393322041e-05,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1126","C168","BT_WW","tetracycline",0.0181988987692,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1127","C168","BT_WW","triclosan",0.00360012326797,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1128","C168","BT_WW","unclassified",0.0362815595095,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1129","C169","BT_WW","aminoglycoside",0.0604409505584,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1130","C169","BT_WW","aminoglycoside_aminocoumarin",0.000175581120991,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1131","C169","BT_WW","antibacterial_free_fatty_acids",0.00027861309824,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1132","C169","BT_WW","beta_lactam",0.104312743981,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1133","C169","BT_WW","diaminopyrimidine",0.00326181188183,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1134","C169","BT_WW","fluoroquinolone",0.00429205931379,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1135","C169","BT_WW","fosfomycin",0.00133734287155,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1136","C169","BT_WW","fosmidomycin",0.0197013437663,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1137","C169","BT_WW","glycopeptide",0.041318622053,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1138","C169","BT_WW","mls",0.054013071317,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1139","C169","BT_WW","multidrug",2.28849866125,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1140","C169","BT_WW","nitroimidazole",0.00592842716255,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1141","C169","BT_WW","nucleoside",0.000148593652395,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1142","C169","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1143","C169","BT_WW","peptide",0.0515867177143,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1144","C169","BT_WW","phenicol",0.00185820272679,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1145","C169","BT_WW","pleuromutilin",0.00177486862582,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1146","C169","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1147","C169","BT_WW","rifamycin",0.0954909734599,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1148","C169","BT_WW","sulfonamide",0.0101127694174,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1149","C169","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1150","C169","BT_WW","tetracycline",0.0202726792265,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1151","C169","BT_WW","triclosan",0.00332948432751,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1152","C169","BT_WW","unclassified",0.0459455219674,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1153","C170","BT_WW","aminoglycoside",0.0565555700474,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1154","C170","BT_WW","aminoglycoside_aminocoumarin",0.000185932812879,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1155","C170","BT_WW","antibacterial_free_fatty_acids",0.000221279415328,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1156","C170","BT_WW","beta_lactam",0.112531064351,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1157","C170","BT_WW","diaminopyrimidine",0.00162365532776,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1158","C170","BT_WW","fluoroquinolone",0.00515481440325,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1159","C170","BT_WW","fosfomycin",0.000638881920947,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1160","C170","BT_WW","fosmidomycin",0.0189631061877,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1161","C170","BT_WW","glycopeptide",0.0351001498378,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1162","C170","BT_WW","mls",0.0904115308676,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1163","C170","BT_WW","multidrug",2.1714265489,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1164","C170","BT_WW","nitroimidazole",0.00551145430342,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1165","C170","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1166","C170","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1167","C170","BT_WW","peptide",0.0588740785908,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1168","C170","BT_WW","phenicol",0.00268330406798,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
