#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Legionellales	50	85	28	20	31	30	77	18	64	28	34	83	15	18	57	80	81	39	50	49	117	37	10	35	62	21	43	43	115	59	14	17	87	41	85	8	43	6	36	37	35	53	70	87	92	51	59	84	71	47	15	140	102	139	178	225	228	195	126	149	176	178	24	41	26	6	270	465	20	334	259	1118	1343	922	675
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__KI89Aclade	18	10	25	14	18	12	3	31	10	25	26	2	2	24	23	1	1	8	9	7	0	0	8	6	1	5	4	1	1	3	0	0	6	14	2	0	5	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__KF-JG30-C25	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	4	0	6	2	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JTB23	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JG36-TzT-191	0	2	1	0	0	1	1	0	1	0	0	2	0	5	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JG36-GS-52	0	0	4	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	7	4	9	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Immundisolibacterales	1	0	1	1	0	1	2	0	0	1	0	0	0	0	1	1	9	12	27	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__HglApr721	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Halothiobacillales	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__HOC36	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Granulosicoccales	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	9	6	0	6	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__GammaproteobacteriaIncertaeSedis	191	139	198	211	210	200	147	317	150	236	279	133	114	263	308	74	84	77	114	73	43	34	67	132	55	105	40	57	48	57	28	5	140	144	74	2	194	4	112	73	73	67	137	143	119	100	81	114	90	73	16	62	39	67	82	101	110	89	57	75	59	58	8	3	6	1	52	68	3	71	25	67	68	143	137
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Ga0077536	55	32	42	33	58	79	36	105	13	37	73	22	23	64	56	22	34	33	32	10	21	8	14	9	6	11	6	10	4	4	0	0	14	8	10	0	6	0	3	5	13	9	5	4	3	11	16	5	16	11	0	1	3	3	3	1	2	2	0	0	0	0	0	0	0	0	5	1	0	3	0	12	2	9	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__GB102	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Francisellales	1	4	1	0	3	2	3	0	0	1	0	1	0	1	2	0	1	0	0	1	1	0	0	3	1	0	0	1	0	3	1	0	1	0	0	0	1	0	1	0	0	0	0	0	3	0	0	3	0	0	0	1	3	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__F9P41300-M23	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Enterobacterales	18	8	43	31	34	49	23	22	14	9	28	10	13	15	24	10	8	13	11	7	1	1	0	5	1	0	0	0	4	2	0	1	0	1	0	0	1	0	5	3	6	5	5	11	23	7	10	8	12	4	1	28	119	33	54	40	54	98	61	55	21	145	2	3	0	0	12	6	0	2	0	4	5	4	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Ectothiorhodospirales	3	0	0	5	5	0	0	8	1	2	1	0	1	6	3	0	1	0	5	0	0	1	3	0	0	1	0	1	0	0	0	0	4	1	1	0	0	0	2	0	0	0	0	2	0	1	4	0	2	0	0	1	1	4	1	3	0	0	1	0	3	0	0	2	2	0	7	0	0	5	2	1	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EV818SWSAP88	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	1	0	1	0	1	0	6	1	0	0	0	1	3	0	2	9	9	7	6	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EPR3968-O8a-Bc78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EC3	0	1	0	0	1	0	1	0	1	0	0	3	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Diplorickettsiales	25	10	19	23	21	22	16	30	18	15	19	20	5	23	18	19	26	58	28	44	80	10	18	32	26	25	7	12	68	34	8	7	26	26	7	4	35	5	28	2	5	7	18	31	4	18	44	28	43	59	5	135	214	231	221	256	218	259	103	190	191	181	26	1	0	0	15	25	0	28	12	75	58	44	75
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Coxiellales	15	6	9	3	5	8	12	11	8	9	0	10	0	2	3	5	14	15	4	23	5	6	5	5	21	8	5	5	12	12	0	4	6	8	13	1	7	2	9	2	4	0	11	13	18	11	8	8	6	9	0	22	13	14	21	27	25	23	4	22	18	19	1	3	3	0	8	6	3	93	4	5	16	32	26
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Competibacterales	5	29	10	2	9	0	28	2	45	12	11	18	0	0	13	18	19	28	51	128	113	0	0	4	90	0	0	0	138	115	0	21	1	5	0	4	2	8	9	111	78	106	135	163	168	145	176	217	158	214	27	2	20	8	5	6	2	3	1	1	0	3	0	0	0	0	8	1	0	2	0	1	0	0	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Chromatiales	8	3	7	3	3	3	3	13	5	4	8	1	4	15	1	12	7	17	9	3	1	1	0	0	0	0	2	0	0	0	3	0	0	4	0	0	1	1	1	24	17	7	8	0	1	9	5	2	4	1	3	8	2	3	6	4	3	6	0	2	0	7	0	1	0	0	2	4	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Cellvibrionales	116	208	79	79	149	85	271	123	157	117	110	193	58	139	200	191	268	298	316	186	106	37	182	201	167	139	42	44	104	143	49	17	290	199	123	10	220	9	184	62	100	67	100	185	190	186	160	156	208	164	27	570	457	388	589	682	354	391	292	273	146	471	20	55	30	0	105	67	1	48	7	15	6	15	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Cardiobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	4	11	8	3	3	5	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CHAB-XI-27	3	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	2	18	14	29	25	19	4	15	12	3	1	0	1	0	3	0	0	0	0	1	0	1	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CCM19a	9	13	5	8	15	12	21	16	16	15	9	19	7	4	11	41	42	41	45	1	7	2	16	12	3	15	0	5	2	2	4	0	12	15	5	0	15	0	8	10	7	12	18	13	8	18	18	10	16	11	1	24	5	27	35	21	18	36	5	4	9	6	0	0	0	0	1	0	0	2	0	5	0	5	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CCD24	0	0	1	0	0	1	1	5	0	1	0	0	0	5	1	0	0	0	0	0	0	0	9	5	0	2	1	1	0	0	1	0	8	8	4	0	1	0	8	0	0	0	1	0	0	0	0	1	0	0	0	2	6	4	6	5	3	5	5	4	4	0	0	0	0	0	0	1	0	1	1	1	0	15	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales	8752	7230	6538	6054	6728	9862	8325	10493	7428	7160	9755	7106	3998	8754	8039	10789	11777	10493	12528	3640	4753	4453	6565	7191	3554	7158	11230	5454	3190	5892	1732	418	9344	8454	16187	251	9928	239	8336	3950	3388	3711	5985	7696	7131	6163	4992	5111	6232	5595	1101	14031	13438	17899	17360	24857	29257	17866	22184	20354	9311	17525	1370	23582	17795	1138	7774	6474	172	3489	14629	4155	3861	3705	3271
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Beggiatoales	0	1	0	0	0	0	6	0	0	4	5	2	1	1	0	3	13	7	4	0	0	0	2	4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__BD72BR169	3	0	1	4	2	4	4	2	0	1	7	1	0	2	5	1	0	0	1	0	1	0	0	1	0	2	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__B2M28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Arenicellales	2	0	0	2	0	8	0	12	0	0	0	0	1	8	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales	966	805	903	483	984	820	327	235	456	681	685	249	335	288	572	11	11	12	20	10	20	4	107	17	11	196	135	15	17	87	7	0	102	122	406	0	152	2	24	2	0	2	3	3	2	8	1	5	2	2	0	825	466	140	171	165	49	187	221	95	53	474	5	594	643	30	456	146	2	42	50	2729	3556	451	188
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Aeromonadales	69	8	102	68	54	71	43	63	55	27	70	72	19	34	52	64	82	50	56	6	6	0	9	5	11	9	2	2	3	8	1	2	15	3	7	0	7	0	5	18	19	16	37	33	43	45	32	17	25	33	20	65	531	54	77	72	43	272	334	98	55	527	7	3	1	0	2	2	0	0	0	0	0	2	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidithiobacillales	0	1	4	1	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	3	0	11	3	4	7	8	4	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidiferrobacterales	0	0	1	3	0	1	0	2	1	1	4	2	1	2	2	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	2	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	5	6	11	11	5	5	4	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__211ds20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	1	7	2	0	1	1	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__1013-28-CG33	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__uncultured	87	68	55	31	69	23	124	26	76	47	64	103	20	34	58	28	28	14	37	50	112	62	46	23	94	55	106	86	116	139	59	11	103	149	125	12	36	6	360	16	12	9	16	23	21	20	20	17	19	18	2	16	13	7	31	21	30	40	12	23	41	39	5	1	3	0	13	25	0	66	6	16	11	31	12
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Zavarziniales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	1	3	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Tistrellales	2	7	1	0	2	3	5	2	2	1	0	5	1	3	0	3	1	4	7	26	14	3	6	24	18	12	6	7	18	11	0	5	15	23	5	0	14	2	11	6	9	9	17	18	12	9	10	11	14	5	1	24	20	10	17	13	3	18	4	2	2	3	0	0	2	0	0	1	0	0	2	2	5	38	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Thalassobaculales	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sphingomonadales	1093	881	1037	770	1098	1333	1004	1595	1001	1268	1469	1131	707	1731	1653	515	422	459	463	419	460	282	715	509	400	665	660	511	488	1010	144	86	787	1051	904	30	999	39	819	149	93	133	227	308	368	289	220	236	202	276	48	1253	941	1041	1284	2717	4539	2403	4978	4444	2461	5427	353	3327	2958	17	1463	2136	62	1474	533	2812	3913	3643	4102
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sneathiellales	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__SAR11clade	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales	320	435	368	460	329	374	314	399	337	398	415	273	149	359	381	500	491	340	322	224	553	233	182	226	293	214	360	285	410	225	85	44	260	269	430	21	313	24	274	55	50	54	88	134	169	118	95	168	181	114	27	252	182	240	402	492	409	384	254	327	300	430	64	36	48	2	95	119	4	177	56	131	109	139	89
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales	41	50	23	23	42	42	54	34	56	39	37	41	16	34	34	101	108	123	128	27	35	3	10	12	22	7	5	5	51	13	6	2	17	4	20	0	8	2	11	17	25	13	39	26	57	35	39	36	49	33	10	57	87	51	64	96	61	76	58	94	75	141	18	6	3	1	35	72	7	107	18	27	20	18	28
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodobacterales	635	316	732	582	536	849	210	1118	224	628	1106	143	340	821	602	192	281	255	283	911	620	419	750	990	717	847	752	652	672	979	226	155	1171	1290	1340	87	1198	58	1099	682	607	760	1312	1626	1876	1443	1379	1235	1579	1496	323	689	1032	953	559	1139	1676	869	644	733	437	888	75	135	202	5	595	800	35	758	77	75	65	160	100
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales	1414	816	641	620	640	1082	2664	2307	2133	1258	2637	1906	386	1543	1532	385	344	324	318	685	570	975	571	815	452	492	1932	1338	557	641	212	78	1147	762	2752	36	795	39	907	369	341	457	658	935	954	769	610	753	809	700	157	1556	1572	2005	2221	4909	2450	1521	1264	928	667	1171	96	1564	1539	21	517	839	30	862	597	968	913	1002	716
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Reyranellales	179	68	138	82	160	189	95	226	77	177	174	79	121	180	241	4	6	3	2	25	33	134	65	63	34	59	200	162	15	70	25	7	123	66	489	1	77	0	127	0	1	0	0	0	5	5	6	4	1	8	2	35	31	35	47	36	23	35	4	19	26	28	3	26	12	0	52	100	9	172	96	145	85	249	118
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Puniceispirillales	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0	0	2	0	0	0	0	0	3	0	6	3	17	9	8	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Parvibaculales	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	3	1	5	3	4	3	0	3	0	0	0	0	3	0	2	3	3	0	4	1	8
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Paracaedibacterales	59	76	92	90	84	111	74	143	64	93	147	50	53	84	136	46	62	18	12	41	23	78	22	38	40	26	32	35	22	27	9	1	37	33	37	4	53	3	55	32	22	34	51	91	82	71	32	36	19	22	5	51	25	56	48	92	89	55	25	55	49	34	6	46	79	13	190	237	8	203	39	290	105	83	102
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__NRL2	2	1	1	0	4	2	0	2	0	0	0	1	3	4	5	0	0	0	0	1	0	4	0	1	3	1	0	0	0	3	0	0	11	5	6	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2	8	3	2	6	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Micropepsales	11	32	1	5	5	0	20	1	24	11	3	27	2	3	10	51	51	59	41	3	5	33	0	4	4	1	78	52	9	1	4	3	14	7	130	0	1	1	21	8	9	2	11	7	10	18	16	12	7	20	2	11	8	8	7	9	6	9	3	17	7	15	0	6	3	2	218	533	18	1042	15	43	84	125	148
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Micavibrionales	222	160	106	95	165	59	145	56	139	160	176	154	83	109	262	601	493	465	414	95	186	77	112	125	69	72	184	182	128	133	45	17	183	88	246	7	144	10	174	30	39	39	74	77	102	67	59	104	97	57	19	38	70	85	99	187	212	172	105	155	141	225	47	19	29	2	161	202	9	261	90	65	108	128	70
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Kordiimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Kiloniellales	18	42	3	3	12	0	28	0	32	25	10	40	0	2	36	12	9	8	8	8	11	1	0	0	2	0	11	16	5	6	0	3	3	0	17	1	0	5	3	4	2	3	6	11	6	5	5	7	9	11	1	0	2	1	2	0	0	0	1	0	0	3	0	3	8	0	16	18	0	28	20	26	28	107	47
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Holosporales	9	10	10	2	8	3	23	4	15	7	10	23	4	8	3	33	29	9	6	36	32	0	1	8	35	5	1	6	58	27	2	10	6	4	13	3	5	5	14	44	25	34	63	50	58	46	34	42	58	28	12	16	12	19	25	36	29	23	16	12	14	6	1	3	1	0	5	8	1	13	11	18	7	17	6
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Ferrovibrionales	5	25	1	0	13	3	20	0	39	10	2	18	2	1	13	2	9	7	2	1	5	7	0	0	3	0	8	10	2	2	0	2	3	1	18	0	0	0	1	1	2	1	4	2	5	2	1	0	1	1	0	1	1	1	4	3	1	1	5	0	0	2	0	14	6	0	17	22	0	32	15	29	24	42	20
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Emcibacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Elsterales	180	190	172	99	154	180	89	163	69	243	225	51	86	119	125	0	0	0	0	4	4	4	4	94	4	11	14	4	2	8	18	0	13	14	10	0	16	0	54	0	0	0	0	0	0	0	0	2	0	0	0	5	7	5	12	9	8	9	9	5	5	7	0	1	5	0	0	2	0	2	0	4	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Dongiales	92	184	13	18	107	2	215	5	217	109	23	224	13	1	125	106	111	75	105	53	79	4	2	3	52	2	15	11	79	58	0	15	8	3	20	6	2	10	6	17	30	30	43	74	55	56	42	45	78	66	8	9	4	4	6	3	2	3	1	2	2	0	0	1	7	0	39	59	1	62	4	29	41	82	155
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Defluviicoccales	5	4	0	0	1	1	3	0	1	2	1	2	0	1	8	5	8	6	8	1	7	1	3	4	8	1	9	15	4	5	0	2	5	3	18	0	10	1	11	0	1	2	12	6	13	6	10	4	6	1	2	17	4	2	8	3	4	21	0	3	2	0	0	0	0	0	1	4	0	14	7	6	5	9	9
